ticker,n_rows,first_date,last_date,n_years,med_dollar_vol_recent252,med_dollar_vol_full,max_gap_days,error
SFTW,114,2019-12-20,2020-07-02,0.53,95687.50047683716,95687.50047683716,9,
SFUN,1385,2015-01-02,2020-07-02,5.5,257370.00131607056,8166400.0,4,
SFYF,266,2019-05-08,2020-07-02,1.15,9868.750095367432,10316.150283813477,8,
SFYX,310,2019-04-11,2020-07-02,1.23,63797.39990234375,63214.39952850341,4,
SG,473,2015-01-21,2020-07-02,5.45,22724.999904632572,23520.000457763676,251,
SGA,1383,2015-01-02,2020-07-02,5.5,188784.50469970703,169420.0065612793,4,
SGBX,748,2017-06-22,2020-07-02,3.03,981347.4689245225,124085.49936413765,7,
SGC,1385,2015-01-02,2020-07-02,5.5,274859.5031738281,317855.99899291986,4,
SGDJ,1325,2015-03-31,2020-07-02,5.26,689765.00415802,498616.98894500727,4,
SGDM,1385,2015-01-02,2020-07-02,5.5,1052710.5251312256,858996.01020813,4,
SGG,1369,2015-01-02,2020-07-02,5.5,112002.6496887207,799862.0132446289,7,
SGH,783,2017-05-24,2020-07-02,3.11,6536413.010978699,8952595.83129883,4,
SGMA,1376,2015-01-02,2020-07-02,5.5,28162.999629974365,44802.99949645996,5,
SGMO,1385,2015-01-02,2020-07-02,5.5,14041185.494804384,11545850.0,4,
SGOC,1331,2015-01-02,2020-07-02,5.5,3511.0000610351562,14235.000371932985,7,
SGOL,1385,2015-01-02,2020-07-02,5.5,8052822.819805145,3353774.888992309,4,
SGRP,1315,2015-01-02,2020-07-02,5.5,31067.999374866486,10500.000417232513,12,
SGRY,1197,2015-10-01,2020-07-02,4.75,4540126.4983177185,3612800.0,4,
SGU,1385,2015-01-02,2020-07-02,5.5,567319.9944019318,471164.9961471559,4,
SH,1385,2015-01-02,2020-07-02,5.5,159854561.37800217,92812459.03396606,4,
SHAK,1366,2015-01-30,2020-07-02,5.42,78008871.49486542,31909003.917694084,4,
SHE,1066,2015-01-27,2020-07-02,5.43,576161.4109039307,360037.51525878906,406,
SHEN,1385,2015-01-02,2020-07-02,5.5,7398383.748245239,4885499.954223633,4,
SHG,1385,2015-01-02,2020-07-02,5.5,3165219.0521240234,2980905.0750732427,4,
SHLL,211,2019-04-22,2020-07-02,1.2,105469.99797821045,105469.99797821045,8,
SHLO,1385,2015-01-02,2020-07-02,5.5,137536.0005825758,375274.9967575073,4,
SHM,1385,2015-01-02,2020-07-02,5.5,14132579.372978212,14090552.264404297,4,
SHO,1385,2015-01-02,2020-07-02,5.5,27006718.83292198,28281599.250793453,4,
SHOO,1385,2015-01-02,2020-07-02,5.5,20936161.01732254,19081400.443840027,4,
SHOP,1289,2015-05-21,2020-07-02,5.12,976362707.180786,162549750.0,4,
SHSP,1378,2015-01-02,2020-07-02,5.5,610642.5082921982,134963.99898529053,5,
SHV,1385,2015-01-02,2020-07-02,5.5,220484660.56747437,97293376.53808594,4,
SHW,1385,2015-01-02,2020-07-02,5.5,271365771.7224121,218567541.66564947,4,
SHY,1385,2015-01-02,2020-07-02,5.5,206078588.06228638,120791165.46020508,4,
SHYD,1385,2015-01-02,2020-07-02,5.5,1496582.9818725586,658511.9876861572,4,
SHYF,46,2019-12-02,2020-07-02,0.58,4256105.966949463,4256105.966949463,151,
SHYG,1385,2015-01-02,2020-07-02,5.5,34876902.882003784,16298238.585281372,4,
SHYL,606,2018-01-10,2020-07-02,2.48,81543.49842071533,147300.00114440918,6,
SIBN,430,2018-10-17,2020-07-02,1.71,2550041.9640541077,2072313.020992279,4,
SIC,470,2018-08-16,2020-07-02,1.88,857753.9873361588,778366.9881820679,5,
SID,1385,2015-01-02,2020-07-02,5.5,9076512.851876022,5704320.226669312,4,
SIEB,1248,2015-01-02,2020-07-02,5.5,84191.00003242493,59999.999380111694,14,
SIF,1274,2015-01-02,2020-07-02,5.5,8289.99992609024,16632.50024318695,7,
SIFY,1385,2015-01-02,2020-07-02,5.5,39065.50025343895,49852.00157165528,4,
SIG,1385,2015-01-02,2020-07-02,5.5,33632914.80674743,74862525.83389284,4,
SIGA,1377,2015-01-02,2020-07-02,5.5,916931.990146637,219564.00260925293,12,
SIGI,1385,2015-01-02,2020-07-02,5.5,16788058.64906311,9344519.76470947,4,
SII,1382,2015-01-02,2020-07-02,5.5,762475.0077247621,139900.0,4,
SIJ,1158,2015-01-02,2020-07-02,5.5,81266.99800491333,41627.99835205078,11,
SIL,1385,2015-01-02,2020-07-02,5.5,8746040.344905853,3512258.9727401733,4,
SILC,1385,2015-01-02,2020-07-02,5.5,639478.5043716431,1089103.9947509766,4,
SILJ,1381,2015-01-02,2020-07-02,5.5,4692181.086063385,695148.0194091796,5,
SILK,1050,2015-01-02,2020-07-02,5.5,11276904.050445557,4289702.539354563,429,
SILV,587,2018-03-06,2020-07-02,2.32,3064644.9661254883,326651.99904441833,4,
SIM,1319,2015-01-02,2020-07-01,5.49,7547.999954223632,24336.00082397461,9,
SIMO,1385,2015-01-02,2020-07-02,5.5,10976364.53781128,15557543.714904785,4,
SIMS,555,2017-12-27,2020-07-02,2.51,25944.900512695316,24544.000244140625,7,
SINA,1385,2015-01-02,2020-07-02,5.5,26379457.29351044,46982167.55332947,4,
SINO,1371,2015-01-02,2020-07-02,5.5,19189.99952673912,46269.999212026596,5,
SIRI,1385,2015-01-02,2020-07-02,5.5,130200666.46823883,120722268.71910095,4,
SITC,1385,2015-01-02,2020-07-02,5.5,15153176.74579668,33233336.348487854,4,
SITE,1043,2016-05-12,2020-07-02,4.14,26714521.20437622,21241440.545654293,4,
SITM,155,2019-11-20,2020-07-02,0.62,2049404.927444458,2049404.927444458,4,
SIVBP,138,2019-12-13,2020-07-02,0.55,1024947.504901886,1024947.504901886,4,
SIVR,1385,2015-01-02,2020-07-02,5.5,3686339.918136596,1563079.978942871,4,
SIXH,38,2016-01-27,2020-07-02,4.43,219738.14563751224,219738.14563751224,1046,
SIXL,33,2020-05-11,2020-07-02,0.14,97029.20150756837,97029.20150756837,4,
SIXS,36,2020-05-11,2020-07-02,0.14,96597.2984313965,96597.2984313965,4,
SIZE,1332,2015-01-02,2020-07-02,5.5,6615836.904144287,346423.9990234375,6,
SJ,59,2019-11-12,2020-07-02,0.64,98358.00333023071,98358.00333023071,63,
SJB,1385,2015-01-02,2020-07-02,5.5,1510517.0104980469,1350586.9804382324,4,
SJI,1385,2015-01-02,2020-07-02,5.5,18240580.059432983,12411981.9190979,4,
SJIJ,200,2019-09-18,2020-07-02,0.79,549657.3902130127,549657.3902130127,4,
SJM,1385,2015-01-02,2020-07-02,5.5,98339624.60975647,104340432.98950195,4,
SJNK,1385,2015-01-02,2020-07-02,5.5,66574540.11240005,43373528.985595696,4,
SJT,1385,2015-01-02,2020-07-02,5.5,279436.49604320526,794187.9776000975,4,
SKM,1385,2015-01-02,2020-07-02,5.5,7186955.273246765,10693160.172843935,4,
SKOR,1244,2015-01-02,2020-07-02,5.5,212662.0008468628,114459.50298309325,7,
SKYS,1368,2015-01-02,2020-07-02,5.5,47367.99956560135,52025.25050640106,5,
SKYY,1385,2015-01-02,2020-07-02,5.5,16213146.041488647,5830535.941314697,4,
SLAB,1385,2015-01-02,2020-07-02,5.5,29165168.394470215,18735779.205322266,4,
SLB,1385,2015-01-02,2020-07-02,5.5,365679062.7813339,481581005.5503844,4,
SLCA,1385,2015-01-02,2020-07-02,5.5,9455760.06513834,45911554.330253616,4,
SLCT,1343,2015-01-02,2020-07-02,5.5,239050.99983215332,105655.99784851074,5,
SLDB,613,2018-01-26,2020-07-02,2.43,1995577.5118470192,3501057.8853607173,4,
SLF,1385,2015-01-02,2020-07-02,5.5,21250448.35510254,15859584.228515625,4,
SLGL,607,2018-02-01,2020-07-02,2.41,128153.99494171143,101573.99826049805,4,
SLGN,1385,2015-01-02,2020-07-02,5.5,14086014.679527283,12326183.752441408,4,
SLM,1385,2015-01-02,2020-07-02,5.5,31982405.904412262,28222493.060112,4,
SLMBP,1244,2015-01-02,2020-07-02,5.5,292909.0003967285,188629.99458312988,8,
SLNO,1384,2015-01-02,2020-07-02,5.5,220711.99926137924,71164.14860486984,4,
SLP,1385,2015-01-02,2020-07-02,5.5,4605666.021347046,690850.0156402588,4,
SLQD,1385,2015-01-02,2020-07-02,5.5,8706639.945983887,3227415.9408569336,4,
SLRC,1385,2015-01-02,2020-07-02,5.5,2184053.559064865,2132390.093231201,4,
SLS,1195,2015-01-07,2020-07-02,5.48,1310451.9772410393,1044000.0,36,
SLT,485,2018-05-16,2020-07-02,2.13,27993.55039596558,27927.199935913097,7,
SLV,1376,2015-01-02,2020-06-19,5.46,273310263.1249428,118463127.08497047,4,
SLVO,1385,2015-01-02,2020-07-02,5.5,72555.50079345703,137130.00440597534,4,
SLVP,1385,2015-01-02,2020-07-02,5.5,1060904.9663543701,390411.9839668274,4,
SLX,1385,2015-01-02,2020-07-02,5.5,383949.0022659302,866580.0308227539,4,
SLY,1385,2015-01-02,2020-07-02,5.5,3796373.817443847,2527433.9111328125,4,
SLYG,1385,2015-01-02,2020-07-02,5.5,7671778.8734436035,5381719.696044921,4,
SLYV,1385,2015-01-02,2020-07-02,5.5,11572980.180740356,6236418.34716797,4,
SM,1385,2015-01-02,2020-07-02,5.5,29027147.08595276,61235588.96179199,4,
SMAR,550,2018-04-27,2020-07-02,2.18,68285461.42654419,44964457.318115234,4,
SMB,1385,2015-01-02,2020-07-02,5.5,624975.4972457886,709529.984664917,4,
SMBC,1353,2015-01-02,2020-07-02,5.5,450730.0048828125,318078.0075073242,5,
SMCI,1385,2015-01-02,2020-07-02,5.5,3983722.8836059575,8317890.259552001,4,
SMDD,1316,2015-01-02,2020-07-02,5.5,251469.99530792236,111793.99909973145,8,
SMDV,1315,2015-02-05,2020-07-02,5.4,2990940.9801483154,1951939.9948120117,7,
SMDY,27,2020-01-17,2020-06-24,0.44,2914.900016784668,2914.900016784668,49,
SMED,1381,2015-01-02,2020-07-02,5.5,255027.00612545013,93632.99932479858,5,
SMEZ,1325,2015-01-02,2020-07-02,5.5,47250.400161743164,99489.59960937501,5,
SMFG,1385,2015-01-02,2020-07-02,5.5,8640217.448353767,8285535.879516602,4,
SMG,1385,2015-01-02,2020-07-02,5.5,45792772.009277344,33211315.043640133,4,
SMH,1385,2015-01-02,2020-07-02,5.5,556259819.3786621,330720595.8709717,4,
SMHB,402,2018-11-09,2020-07-02,1.65,523202.0118713379,654375.0062942505,11,
SMHI,768,2017-06-02,2020-06-19,3.05,337582.9963684082,661106.0085773468,4,
SMIN,1385,2015-01-02,2020-07-02,5.5,1580949.0039825442,1186415.9706115723,4,
SMIT,1204,2015-01-02,2020-07-02,5.5,27522.000610828396,20450.499486923218,14,
SMLF,1186,2015-04-30,2020-07-02,5.17,1714380.0476074219,608761.5718841553,18,
SMLV,1381,2015-01-02,2020-07-02,5.5,1452982.502746582,728838.0271911621,5,
SMM,1385,2015-01-02,2020-07-02,5.5,727087.9930257797,963599.986076355,4,
SMMC,140,2019-08-06,2020-07-02,0.91,145041.50195121765,145041.50195121765,21,
SMMCU,192,2019-06-20,2020-07-01,1.03,33078.000354766846,33078.000354766846,10,
SMMD,692,2017-07-14,2020-07-02,2.97,334708.2986831665,127995.9451675415,6,
SMMF,1379,2015-01-02,2020-07-02,5.5,304239.001083374,259700.0,5,
SMMT,1315,2015-03-05,2020-07-02,5.33,70785.00202894211,107300.00138282776,6,
SMMV,948,2016-09-09,2020-07-02,3.81,3826852.5163650513,303720.00284194946,6,
SMN,1374,2015-01-02,2020-07-02,5.5,113647.00212478638,146410.00242233276,6,
SMOG,1373,2015-01-02,2020-07-02,5.5,258059.00802612305,200460.0059509277,18,
SMP,1385,2015-01-02,2020-07-02,5.5,4212330.017852783,3620229.850769043,4,
SMPL,752,2017-07-10,2020-07-02,2.98,21733294.955444336,9118213.574409485,4,
SMRT,1,2020-07-02,2020-07-02,0.0,454912.25698125357,454912.25698125357,0,
SMSI,1385,2015-01-02,2020-07-02,5.5,2689892.0421123505,155713.9993429184,4,
SMTC,1385,2015-01-02,2020-07-02,5.5,20253896.468925476,15341309.616088869,4,
SMTS,1060,2015-01-05,2020-07-02,5.49,20618.150186538696,20300.24929046631,16,
SNA,1385,2015-01-02,2020-07-02,5.5,67555631.64367676,73404865.13519287,4,
SNBR,1385,2015-01-02,2020-07-02,5.5,16745975.173950195,17010504.383468628,4,
SNCR,1384,2015-01-02,2020-07-02,5.5,1905988.4653568265,7765883.234977722,4,
SND,920,2016-11-04,2020-07-02,3.66,473433.0111503601,2373306.8264961243,4,
SNDE,910,2016-09-07,2020-07-02,3.82,186762.0007634163,78361.00039482117,9,
SNDL,233,2019-08-01,2020-07-02,0.92,2045720.009803772,2045720.009803772,4,
SNDR,816,2017-04-06,2020-07-02,3.24,12678015.51246643,13533275.936508179,4,
SNDX,1092,2016-03-03,2020-07-02,4.33,1358460.5014324188,1232282.0111751556,4,
SNE,1385,2015-01-02,2020-07-02,5.5,69118325.14533997,40943313.10119629,4,
SNES,896,2016-12-08,2020-07-02,3.56,528622.0051765442,180730.0033569336,4,
SNFCA,1379,2015-01-02,2020-07-02,5.5,46237.498354911804,46222.22146987915,5,
SNGXW,1,2020-07-01,2020-07-01,0.0,11.0,11.0,0,
SNLN,1385,2015-01-02,2020-07-02,5.5,1243350.9704589844,1696409.9292755127,4,
SNMP,1379,2015-01-02,2020-07-02,5.5,43277.50024199486,196560.0034713745,5,
SNN,1385,2015-01-02,2020-07-02,5.5,24155544.94934082,16192836.799621582,4,
SNOA,1383,2015-01-02,2020-07-02,5.5,45852.00073719025,109836.00082397461,5,
SNP,1385,2015-01-02,2020-07-02,5.5,10537641.878509521,10433084.213256838,4,
SNPE,256,2019-06-26,2020-07-02,1.02,343170.54901123047,330106.79416656494,4,
SNPS,1385,2015-01-02,2020-07-02,5.5,141209690.93093872,71257375.0,4,
SNR,1385,2015-01-02,2020-07-02,5.5,2493841.9332504277,4543559.793663024,4,
SNSR,955,2016-09-16,2020-07-02,3.79,1015651.4739990234,562807.0175170897,4,
SNUG,72,2020-02-25,2020-07-02,0.35,50774.10144805908,50774.10144805908,5,
SNV,1385,2015-01-02,2020-07-02,5.5,42084609.87701416,36784656.60095215,4,
SNX,1385,2015-01-02,2020-07-02,5.5,36402913.47732544,24438880.279541016,4,
SO,1385,2015-01-02,2020-07-02,5.5,269956836.1600876,242465283.98246765,4,
SOAC,5,2020-06-26,2020-07-02,0.02,215715.00835418704,215715.00835418704,3,
SOHO,1385,2015-01-02,2020-07-02,5.5,243556.00669384009,218861.99855804443,4,
SOHOB,899,2016-09-07,2020-07-02,3.82,63637.50066757202,51365.99807739258,7,
SOHON,306,2019-04-12,2020-07-02,1.22,76787.2010231018,94313.55104446411,4,
SOHOO,648,2017-10-10,2020-07-02,2.73,74945.50108909607,66946.4997291565,6,
SOHU,5025,2000-07-12,2020-07-02,19.97,3763694.9343681335,19398720.420455933,7,
SOI,791,2017-05-12,2020-07-02,3.14,4447402.043581009,5276811.130428315,4,
SOIL,1335,2015-01-02,2020-07-02,5.5,21907.49945640564,26649.999618530273,5,
SOJA,1191,2015-10-09,2020-07-02,4.73,1608538.516330719,1669259.9458694458,4,
SOJB,951,2016-09-22,2020-07-02,3.78,1157439.0125274656,1586034.056854248,4,
SOJC,653,2017-11-28,2020-07-02,2.59,734374.896812439,1089772.0275878904,4,
SOJD,119,2020-01-14,2020-07-02,0.47,4227567.115974426,4227567.115974426,4,
SOLO,478,2018-08-09,2020-07-02,1.9,450692.99035072327,424168.99963617325,4,
SOLY,347,2019-02-19,2020-07-02,1.37,2148609.056043625,2195639.960861206,4,
SON,1,2020-07-02,2020-07-02,0.0,14074070.977798462,14074070.977798462,0,
SONA,1382,2015-01-05,2020-07-02,5.49,740401.0259151459,507277.99072265625,4,
SONM,2202,1995-08-10,2020-07-02,24.9,393278.5045385361,1622.5000023841853,2886,
SONN,1349,2015-01-07,2020-07-02,5.48,277355.27534484863,63440.00244140625,6,
SONO,483,2018-08-02,2020-07-02,1.92,17468024.93495941,14560845.416069033,4,
SOVB,1053,2016-02-23,2020-07-02,4.36,29814.00032043457,41699.99885559083,6,
SOXS,1385,2015-01-02,2020-07-02,5.5,88477998.02360535,11363729.830169678,4,
SOXX,1385,2015-01-02,2020-07-02,5.5,141453684.75646976,72615148.63586426,4,
SOYB,1385,2015-01-02,2020-07-02,5.5,507239.99605178833,392313.00287246704,4,
SPAQ,363,2018-10-02,2020-07-02,1.75,320656.00776672363,255015.99617004395,12,
SPAR,9021,1984-06-19,2020-06-18,36.0,3713947.8689985266,409149.0138530731,14,
SPB,1385,2015-01-02,2020-07-02,5.5,22387125.24242401,17210803.508377075,4,
SPBO,3203,2011-04-07,2023-12-28,12.73,5185142.416477203,196291.99905395508,5,
SPCB,4748,2005-02-17,2023-12-28,18.86,64913.49919438362,38538.37445163727,5,
SPCE,1572,2017-09-29,2023-12-28,6.25,35816858.57028961,41009365.8169508,4,
SPDN,1901,2016-06-10,2023-12-28,7.55,64775526.78852081,2300048.861694336,4,
SPDV,1530,2017-11-29,2023-12-28,6.08,168045.85361480713,147047.99938201904,4,
SPDW,4199,2007-04-26,2023-12-28,16.67,87940917.29516983,2582979.0075302124,5,
SPE,6802,1993-05-28,2020-06-19,27.06,214127.50010490417,295032.00063705444,7,
SPEM,4222,2007-03-23,2023-12-28,16.77,51574124.38278198,1708506.566619873,5,
SPEU,5334,2002-10-21,2023-12-28,21.19,1167479.9867630005,572215.4981613159,5,
SPFF,2880,2012-07-19,2023-12-28,11.44,615688.5021686554,824618.9811229706,5,
SPFI,1908,2004-06-21,2023-12-28,19.52,707264.9962425232,244314.00203704834,736,
SPGI,1385,2015-01-02,2020-07-02,5.5,333347096.2890625,174579170.1828003,4,
SPGP,2166,2011-06-16,2020-07-02,9.05,2931729.981994629,235851.50756835938,7,
SPH,7006,1996-02-29,2023-12-28,27.83,2840989.5602703094,3336002.013015747,7,
SPHB,3184,2011-05-05,2023-12-28,12.65,34246845.57723999,4432545.056915283,5,
SPHQ,4546,2005-12-06,2023-12-28,18.06,27966655.216407776,2447334.5162391663,5,
SPHY,2901,2012-06-19,2023-12-28,11.52,18294242.961978912,450641.983795166,5,
SPI,2000,2016-01-20,2023-12-28,7.94,75421.50265574455,153480.4993748665,4,
SPIB,3740,2009-02-20,2023-12-28,14.85,157014926.97429657,7643777.188491821,5,
SPIP,4176,2007-05-30,2023-12-28,16.58,10464611.371612549,2989545.5375671387,5,
SPKE,1385,2015-01-02,2020-07-02,5.5,944733.996295929,1330150.0,4,
SPKEP,1,2020-07-02,2020-07-02,0.0,90972.3516254425,90972.3516254425,0,
SPLG,4560,2005-11-15,2023-12-28,18.12,175753244.61231232,300834.0030670166,5,
SPLK,2943,2012-04-19,2023-12-28,11.69,164979996.1277008,142122886.90185547,5,
SPLP,2950,2012-04-10,2023-12-28,11.72,31220.00026702881,106095.99685668945,5,
SPLV,2297,2011-05-05,2020-06-19,9.13,203917947.78556824,55766402.940750115,5,
SPMB,3754,2009-01-30,2023-12-28,14.91,18297538.883399963,514395.9995269776,5,
SPMD,2638,2013-07-09,2023-12-28,10.47,28377440.301132202,7306790.0899887085,4,
SPMO,2068,2015-10-12,2023-12-28,8.21,1590131.995010376,289808.99772644043,4,
SPMV,1626,2017-07-14,2023-12-28,6.46,11190.60001373291,3784.84992980957,4,
SPN,131,2019-12-26,2020-07-02,0.52,421176.01289749146,421176.01289749146,4,
SPNE,1266,2015-06-17,2020-07-02,5.04,1177071.4849472046,613933.9974403381,5,
SPNS,6498,1998-03-05,2023-12-28,25.82,2868515.5497550964,208550.99601745605,7,
SPOK,4811,2004-11-17,2023-12-28,19.11,2247914.9315834045,1594943.9666748047,5,
SPOT,1446,2018-04-03,2023-12-28,5.74,217416266.64352417,235967880.44128418,4,
SPPI,5965,1996-09-26,2020-07-02,23.76,4823671.912252903,1744846.0103034973,7,
SPPP,2775,2012-12-19,2023-12-28,11.02,512039.99519348145,548135.9823226929,4,
SPR,4300,2006-11-28,2023-12-28,17.08,59431872.92146683,45185655.15022278,5,
SPRO,1548,2017-11-02,2023-12-28,6.15,398808.50056409836,850377.0332336426,4,
SPRT,5021,2000-07-19,2020-07-02,19.95,85308.99884700775,481800.0,7,
SPSC,3446,2010-04-22,2023-12-28,13.68,22855858.95614624,6973206.038665773,5,
SPSK,1006,2019-12-31,2023-12-28,3.99,1061961.9747161865,306605.4964065552,4,
SPSM,2638,2013-07-09,2023-12-28,10.47,37930669.5022583,6618573.125267029,4,
SPT,2918,2006-07-14,2023-12-28,17.46,32947021.13494873,31360.249706983566,819,
SPTI,4176,2007-05-30,2023-12-28,16.58,95335888.98296356,1904532.0013046265,5,
SPTL,3243,2007-05-30,2020-06-19,13.06,26274868.04599762,1495004.0130615234,14,
SPTM,5841,2000-10-10,2023-12-28,23.21,22990794.68975067,853247.995376587,7,
SPTN,5889,2000-08-02,2023-12-28,23.4,5149715.005111695,2890283.0259323125,7,
SPTS,3038,2011-12-01,2023-12-28,12.07,66398618.47610474,2491053.00321579,5,
SPUU,2415,2014-05-28,2023-12-28,9.59,1681044.4877624512,567486.0137939454,4,
SPWR,4558,2005-11-17,2023-12-28,18.11,47017788.57584,40904211.34252548,5,
SPXC,11040,1980-03-17,2023-12-28,43.78,13814288.174438477,7077692.337846756,7,
SPXE,2080,2015-09-24,2023-12-28,8.26,32376.20086669922,24981.099700927734,4,
SPXL,3812,2008-11-05,2023-12-28,15.14,860504224.4018555,168703926.383543,5,
SPXN,436,2015-09-24,2020-07-02,4.77,17704.94956970215,13295.899963378906,63,
SPXS,2915,2008-11-19,2020-06-19,11.58,145097242.77920723,73986592.97180177,5,
SPXV,2080,2015-09-24,2023-12-28,8.26,9487.45002746582,6499.599838256836,4,
SPY,7785,1993-01-29,2023-12-28,30.91,33248591428.260803,13739778949.694824,7,
SPYD,1182,2015-10-22,2020-07-02,4.7,22574913.56868744,4654851.027870178,4,
SQ,1162,2015-11-19,2020-07-02,4.62,645368702.4478912,401649780.00774384,4,
SQBG,2589,2004-09-22,2020-06-19,15.74,47127.50038802624,113725.99892616272,159,
SQEW,36,2020-05-12,2020-07-02,0.14,66879.64820861816,66879.64820861816,4,
SQM,6702,1993-09-21,2020-07-02,26.78,20412364.589309692,5534281.120347978,7,
SQNS,1385,2015-01-02,2020-07-02,5.5,695940.0128126146,267720.00789642334,4,
SQQQ,2615,2010-02-11,2020-07-02,10.39,483392579.5658111,108450812.79296875,5,
SR,1385,2015-01-02,2020-07-02,5.5,18486493.70498657,14421029.342651367,4,
SRAC,59,2020-01-02,2020-07-02,0.5,473785.0183486939,473785.0183486939,14,
SRACU,91,2019-11-08,2020-07-02,0.65,14675.92038345337,14675.92038345337,29,
SRAX,1220,2015-01-05,2020-07-02,5.49,147060.00014543533,131366.00065231323,22,
SRC,1958,2012-09-20,2020-07-02,7.78,38294631.36806488,41174830.99975586,5,
SRCL,5991,1996-08-23,2020-07-02,23.86,35224326.49555206,25879729.58908081,7,
SRDX,5621,1998-03-04,2020-07-02,22.33,3062644.5974349976,2116943.911743164,7,
SRE,5540,1998-06-29,2020-07-02,22.01,192215365.91758728,67882969.83833313,7,
SREA,257,2019-06-27,2020-07-02,1.02,2430775.43964386,2476800.0,4,
SRET,1326,2015-03-17,2020-07-02,5.3,4173122.0450401306,485734.99393463135,5,
SREV,1385,2015-01-02,2020-07-02,5.5,244742.4935400486,783489.9682044983,4,
SRI,5718,1997-10-10,2020-07-02,22.73,5075218.547916412,738339.0111446381,7,
SRL,1382,2015-01-02,2020-07-02,5.5,43019.9990272522,77272.50118255615,4,
SRLN,1826,2013-04-04,2020-07-02,7.24,19005580.62324524,8485369.136810303,4,
SRLP,1385,2015-01-02,2020-07-02,5.5,528359.5024108887,606114.9908065797,4,
SRNE,1385,2015-01-02,2020-07-02,5.5,9347410.417377949,3391793.974328041,4,
SRPT,1385,2015-01-02,2020-07-02,5.5,114417704.51278687,80732755.74188234,4,
SRS,1385,2015-01-02,2020-07-02,5.5,621884.9773406982,1520212.0712280273,4,
SRT,5783,1997-06-19,2020-07-02,23.04,279419.99158859253,343968.9937591553,7,
SRTS,951,2016-07-26,2020-07-02,3.93,72113.50026130676,59471.99935913087,6,
SRTY,2615,2010-02-11,2020-07-02,10.39,16699034.443187712,16778879.736328125,5,
SRV,42,2015-01-23,2020-07-02,5.44,2725887.98828125,2725887.98828125,1342,
SRVR,536,2018-05-16,2020-07-02,2.13,3479599.1020202637,797084.997177124,4,
SSB,1385,2015-01-02,2020-07-02,5.5,12864024.77645874,8550989.84298706,4,
SSBI,3143,2006-07-14,2020-07-02,13.97,32744.99979019165,29760.001182556152,13,
SSD,6496,1994-05-26,2020-07-02,26.1,18522864.715576172,4511408.043670654,7,
SSKN,1385,2015-01-02,2020-07-02,5.5,52730.49976825714,52938.00058364868,4,
SSL,8497,1982-04-26,2020-07-02,38.18,5200058.121776581,761015.9729003906,16,
